"gender","department","job_title","total_salary","current_year","birth_year","hired_year","termination_year","status","employees"
Female,Finance,Finance Manager,4547193.18,2025,1980,2021,,Active,112
Female,Finance,Financial Analyst,178646.50999999998,2025,1980,2021,2021,Inactive,5
Female,Finance,Financial Analyst,509134.13,2025,1980,2021,2022,Inactive,13
Female,Finance,Financial Analyst,755610.4899999999,2025,1980,2021,2023,Inactive,20
Female,Finance,Financial Analyst,624907.78,2025,1980,2021,2024,Inactive,15
Female,Finance,Financial Analyst,162776.94,2025,1980,2021,2025,Inactive,4
Female,Finance,Financial Analyst,4337871.960000001,2025,1980,2021,,Active,110
Female,Finance,Financial Planner,209324.27,2025,1980,2021,2021,Inactive,5
Female,Finance,Financial Planner,792404.9600000002,2025,1980,2021,2022,Inactive,20
Female,Finance,Financial Planner,775645.46,2025,1980,2021,2023,Inactive,19
Female,Finance,Financial Planner,511654.39,2025,1980,2021,2024,Inactive,13
Female,Finance,Financial Planner,227228.49,2025,1980,2021,2025,Inactive,6
Female,Finance,Financial Planner,4878482.039999999,2025,1980,2021,,Active,121
Female,Finance,Internal Auditor,84107.26999999999,2025,1980,2021,2021,Inactive,2
Female,Finance,Internal Auditor,860041.5100000001,2025,1980,2021,2022,Inactive,21
Female,Finance,Internal Auditor,750102.41,2025,1980,2021,2023,Inactive,19
Female,Finance,Internal Auditor,566203.0599999999,2025,1980,2021,2024,Inactive,14
Female,Finance,Internal Auditor,108159.86,2025,1980,2021,2025,Inactive,3
Female,Finance,Internal Auditor,5227942.860000001,2025,1980,2021,,Active,130
Female,Finance,Investment Analyst,196831.63,2025,1980,2021,2021,Inactive,5
Female,Finance,Investment Analyst,279971.73,2025,1980,2021,2022,Inactive,7
Female,Finance,Investment Analyst,623578.1900000002,2025,1980,2021,2023,Inactive,15
Female,Finance,Investment Analyst,587672.46,2025,1980,2021,2024,Inactive,14
Female,Finance,Investment Analyst,181782.52,2025,1980,2021,2025,Inactive,5
Female,Finance,Investment Analyst,4029105.5,2025,1980,2021,,Active,104
Female,Finance,Payroll Analyst,206997.54,2025,1980,2021,2021,Inactive,5
Female,Finance,Payroll Analyst,686536.75,2025,1980,2021,2022,Inactive,17
Female,Finance,Payroll Analyst,507847.98,2025,1980,2021,2023,Inactive,14
Female,Finance,Payroll Analyst,795451.5499999998,2025,1980,2021,2024,Inactive,20
Female,Finance,Payroll Analyst,344383.07,2025,1980,2021,2025,Inactive,9
Female,Finance,Payroll Analyst,4598851.130000001,2025,1980,2021,,Active,116
Female,Finance,Revenue Analyst,199714.26,2025,1980,2021,2021,Inactive,5
Female,Finance,Revenue Analyst,804948.29,2025,1980,2021,2022,Inactive,19
Female,Finance,Revenue Analyst,591390.73,2025,1980,2021,2023,Inactive,15
Female,Finance,Revenue Analyst,474379.42000000004,2025,1980,2021,2024,Inactive,12
Female,Finance,Revenue Analyst,31113.59,2025,1980,2021,2025,Inactive,1
Female,Finance,Revenue Analyst,4620019.329999997,2025,1980,2021,,Active,116
Female,Finance,Risk Analyst,95117.34,2025,1980,2021,2021,Inactive,2
Female,Finance,Risk Analyst,568044.3300000001,2025,1980,2021,2022,Inactive,14
Female,Finance,Risk Analyst,652696.8699999999,2025,1980,2021,2023,Inactive,17
Female,Finance,Risk Analyst,569119.9199999999,2025,1980,2021,2024,Inactive,14
Female,Finance,Risk Analyst,5076266.700000001,2025,1980,2021,,Active,130
Female,Finance,Tax Analyst,143836.39,2025,1980,2021,2021,Inactive,4
Female,Finance,Tax Analyst,675810.7400000001,2025,1980,2021,2022,Inactive,16
Female,Finance,Tax Analyst,627690.9,2025,1980,2021,2023,Inactive,17
Female,Finance,Tax Analyst,752904.2599999999,2025,1980,2021,2024,Inactive,19
Female,Finance,Tax Analyst,313738.28,2025,1980,2021,2025,Inactive,8
Female,Finance,Tax Analyst,4000576.6399999997,2025,1980,2021,,Active,103
Female,Finance,Treasury Analyst,392836.07,2025,1980,2021,2021,Inactive,9
Female,Finance,Treasury Analyst,667729.26,2025,1980,2021,2022,Inactive,17
Female,Finance,Treasury Analyst,395269.68,2025,1980,2021,2023,Inactive,10
Female,Finance,Treasury Analyst,577213.6299999999,2025,1980,2021,2024,Inactive,14
Female,Finance,Treasury Analyst,130221.59999999999,2025,1980,2021,2025,Inactive,3
Female,Finance,Treasury Analyst,4920746.5,2025,1980,2021,,Active,123
Female,Human Resources,Compensation and Benefits Analyst,119023.30000000002,2025,1980,2021,2021,Inactive,3
Female,Human Resources,Compensation and Benefits Analyst,427732.74,2025,1980,2021,2022,Inactive,11
Female,Human Resources,Compensation and Benefits Analyst,364021.94,2025,1980,2021,2023,Inactive,9
Female,Human Resources,Compensation and Benefits Analyst,479980.95999999996,2025,1980,2021,2024,Inactive,12
Female,Human Resources,Compensation and Benefits Analyst,122483.15,2025,1980,2021,2025,Inactive,3
Female,Human Resources,Compensation and Benefits Analyst,4893205.239999998,2025,1980,2021,,Active,124
Female,Human Resources,Diversity and Inclusion Manager,112787.08,2025,1980,2021,2021,Inactive,3
Female,Human Resources,Diversity and Inclusion Manager,279264.51999999996,2025,1980,2021,2022,Inactive,7
Female,Human Resources,Diversity and Inclusion Manager,857064.9200000002,2025,1980,2021,2023,Inactive,21
Female,Human Resources,Diversity and Inclusion Manager,287612.97,2025,1980,2021,2024,Inactive,7
Female,Human Resources,Diversity and Inclusion Manager,202101.16,2025,1980,2021,2025,Inactive,5
Female,Human Resources,Diversity and Inclusion Manager,4891767.690000001,2025,1980,2021,,Active,122
Female,Human Resources,Employee Relations Specialist,177951.56,2025,1980,2021,2021,Inactive,4
Female,Human Resources,Employee Relations Specialist,798064.05,2025,1980,2021,2022,Inactive,19
Female,Human Resources,Employee Relations Specialist,398517.1,2025,1980,2021,2023,Inactive,10
Female,Human Resources,Employee Relations Specialist,416661.13999999996,2025,1980,2021,2024,Inactive,11
Female,Human Resources,Employee Relations Specialist,170459.75,2025,1980,2021,2025,Inactive,4
Female,Human Resources,Employee Relations Specialist,4577930.779999998,2025,1980,2021,,Active,116
Female,Human Resources,HR Assistant,164770.11000000002,2025,1980,2021,2021,Inactive,4
Female,Human Resources,HR Assistant,689323.3699999999,2025,1980,2021,2022,Inactive,17
Female,Human Resources,HR Assistant,656477.4299999999,2025,1980,2021,2023,Inactive,16
Female,Human Resources,HR Assistant,326248.89,2025,1980,2021,2024,Inactive,8
Female,Human Resources,HR Assistant,250253.99,2025,1980,2021,2025,Inactive,6
Female,Human Resources,HR Assistant,5005797.590000002,2025,1980,2021,,Active,123
Female,Human Resources,HR Business Partner,277605.04,2025,1980,2021,2021,Inactive,7
Female,Human Resources,HR Business Partner,519922.79999999993,2025,1980,2021,2022,Inactive,13
Female,Human Resources,HR Business Partner,645071.4400000001,2025,1980,2021,2023,Inactive,16
Female,Human Resources,HR Business Partner,666689.64,2025,1980,2021,2024,Inactive,16
Female,Human Resources,HR Business Partner,4812766.080000002,2025,1980,2021,,Active,122
Female,Human Resources,HR Compliance Officer,121729.87,2025,1980,2021,2021,Inactive,3
Female,Human Resources,HR Compliance Officer,656113.48,2025,1980,2021,2022,Inactive,16
Female,Human Resources,HR Compliance Officer,623334.18,2025,1980,2021,2023,Inactive,16
Female,Human Resources,HR Compliance Officer,494957.11,2025,1980,2021,2024,Inactive,13
Female,Human Resources,HR Compliance Officer,182026.58,2025,1980,2021,2025,Inactive,5
Female,Human Resources,HR Compliance Officer,5533150.529999998,2025,1980,2021,,Active,138
Female,Human Resources,HR Coordinator,175769.7,2025,1980,2021,2021,Inactive,5
Female,Human Resources,HR Coordinator,637977.5800000001,2025,1980,2021,2022,Inactive,16
Female,Human Resources,HR Coordinator,643126.49,2025,1980,2021,2023,Inactive,16
Female,Human Resources,HR Coordinator,577288.0199999999,2025,1980,2021,2024,Inactive,14
Female,Human Resources,HR Coordinator,80760.54000000001,2025,1980,2021,2025,Inactive,2
Female,Human Resources,HR Coordinator,4919153.47,2025,1980,2021,,Active,122
Female,Human Resources,HR Data Analyst,120519.0,2025,1980,2021,2021,Inactive,3
Female,Human Resources,HR Data Analyst,824544.9500000001,2025,1980,2021,2022,Inactive,20
Female,Human Resources,HR Data Analyst,770949.5700000002,2025,1980,2021,2023,Inactive,20
Female,Human Resources,HR Data Analyst,643098.79,2025,1980,2021,2024,Inactive,16
Female,Human Resources,HR Data Analyst,116615.10999999999,2025,1980,2021,2025,Inactive,3
Female,Human Resources,HR Data Analyst,5451156.469999998,2025,1980,2021,,Active,136
Female,Human Resources,HR Director,121441.01999999999,2025,1980,2021,2021,Inactive,3
Female,Human Resources,HR Director,859477.6400000001,2025,1980,2021,2022,Inactive,22
Female,Human Resources,HR Director,364691.14999999997,2025,1980,2021,2023,Inactive,9
Female,Human Resources,HR Director,588075.84,2025,1980,2021,2024,Inactive,15
Female,Human Resources,HR Director,157821.64,2025,1980,2021,2025,Inactive,4
Female,Human Resources,HR Director,4561151.339999998,2025,1980,2021,,Active,113
Female,Human Resources,HR Generalist,165249.57,2025,1980,2021,2021,Inactive,4
Female,Human Resources,HR Generalist,553313.5700000001,2025,1980,2021,2022,Inactive,14
Female,Human Resources,HR Generalist,762917.6400000001,2025,1980,2021,2023,Inactive,19
Female,Human Resources,HR Generalist,579719.6399999999,2025,1980,2021,2024,Inactive,15
Female,Human Resources,HR Generalist,124835.31,2025,1980,2021,2025,Inactive,3
Female,Human Resources,HR Generalist,4593645.8,2025,1980,2021,,Active,115
Female,Human Resources,HR Manager,87988.70999999999,2025,1980,2021,2021,Inactive,2
Female,Human Resources,HR Manager,546222.49,2025,1980,2021,2022,Inactive,14
Female,Human Resources,HR Manager,594252.8,2025,1980,2021,2023,Inactive,15
Female,Human Resources,HR Manager,521219.74000000005,2025,1980,2021,2024,Inactive,14
Female,Human Resources,HR Manager,4984482.8199999975,2025,1980,2021,,Active,125
Female,Human Resources,Labor Relations Specialist,190114.30000000002,2025,1980,2021,2021,Inactive,5
Female,Human Resources,Labor Relations Specialist,689351.1000000001,2025,1980,2021,2022,Inactive,17
Female,Human Resources,Labor Relations Specialist,607738.8400000001,2025,1980,2021,2023,Inactive,15
Female,Human Resources,Labor Relations Specialist,604730.1,2025,1980,2021,2024,Inactive,15
Female,Human Resources,Labor Relations Specialist,38596.22,2025,1980,2021,2025,Inactive,1
Female,Human Resources,Labor Relations Specialist,4783699.64,2025,1980,2021,,Active,119
Female,Human Resources,Onboarding Coordinator,259684.02000000002,2025,1980,2021,2021,Inactive,7
Female,Human Resources,Onboarding Coordinator,473027.76999999996,2025,1980,2021,2022,Inactive,13
Female,Human Resources,Onboarding Coordinator,613494.7200000001,2025,1980,2021,2023,Inactive,15
Female,Human Resources,Onboarding Coordinator,932017.3800000001,2025,1980,2021,2024,Inactive,22
Female,Human Resources,Onboarding Coordinator,131531.53,2025,1980,2021,2025,Inactive,3
Female,Human Resources,Onboarding Coordinator,4185256.0400000005,2025,1980,2021,,Active,104
Female,Human Resources,Organizational Development Specialist,43516.13,2025,1980,2021,2021,Inactive,1
Female,Human Resources,Organizational Development Specialist,526501.4500000001,2025,1980,2021,2022,Inactive,13
Female,Human Resources,Organizational Development Specialist,620886.1499999998,2025,1980,2021,2023,Inactive,15
Female,Human Resources,Organizational Development Specialist,659072.26,2025,1980,2021,2024,Inactive,17
Female,Human Resources,Organizational Development Specialist,116908.03,2025,1980,2021,2025,Inactive,3
Female,Human Resources,Organizational Development Specialist,4470430.78,2025,1980,2021,,Active,114
Female,Human Resources,Payroll Specialist,192738.94000000003,2025,1980,2021,2021,Inactive,5
Female,Human Resources,Payroll Specialist,782336.4800000001,2025,1980,2021,2022,Inactive,19
Female,Human Resources,Payroll Specialist,703814.2800000001,2025,1980,2021,2023,Inactive,19
Female,Human Resources,Payroll Specialist,494688.17,2025,1980,2021,2024,Inactive,12
Female,Human Resources,Payroll Specialist,114770.97,2025,1980,2021,2025,Inactive,3
Female,Human Resources,Payroll Specialist,5007051.02,2025,1980,2021,,Active,125
Female,Human Resources,People Operations Specialist,79837.28,2025,1980,2021,2021,Inactive,2
Female,Human Resources,People Operations Specialist,714539.7799999999,2025,1980,2021,2022,Inactive,18
Female,Human Resources,People Operations Specialist,427256.78,2025,1980,2021,2023,Inactive,10
Female,Human Resources,People Operations Specialist,711537.2,2025,1980,2021,2024,Inactive,18
Female,Human Resources,People Operations Specialist,40644.44,2025,1980,2021,2025,Inactive,1
Female,Human Resources,People Operations Specialist,4370851.729999999,2025,1980,2021,,Active,109
Female,Human Resources,Recruiter,110538.85,2025,1980,2021,2021,Inactive,3
Female,Human Resources,Recruiter,586948.99,2025,1980,2021,2022,Inactive,16
Female,Human Resources,Recruiter,705968.8400000001,2025,1980,2021,2023,Inactive,17
Female,Human Resources,Recruiter,769543.4899999998,2025,1980,2021,2024,Inactive,19
Female,Human Resources,Recruiter,260879.01000000007,2025,1980,2021,2025,Inactive,6
Female,Human Resources,Recruiter,4547951.700000001,2025,1980,2021,,Active,112
Female,Human Resources,Talent Acquisition Specialist,79056.72,2025,1980,2021,2021,Inactive,2
Female,Human Resources,Talent Acquisition Specialist,793234.7400000001,2025,1980,2021,2022,Inactive,20
Female,Human Resources,Talent Acquisition Specialist,699439.0499999998,2025,1980,2021,2023,Inactive,18
Female,Human Resources,Talent Acquisition Specialist,694953.02,2025,1980,2021,2024,Inactive,17
Female,Human Resources,Talent Acquisition Specialist,148715.11,2025,1980,2021,2025,Inactive,4
Female,Human Resources,Talent Acquisition Specialist,5440200.850000001,2025,1980,2021,,Active,136
Female,Human Resources,Training and Development Specialist,178531.59000000003,2025,1980,2021,2021,Inactive,4
Female,Human Resources,Training and Development Specialist,654675.72,2025,1980,2021,2022,Inactive,17
Female,Human Resources,Training and Development Specialist,604158.52,2025,1980,2021,2023,Inactive,14
Female,Human Resources,Training and Development Specialist,288653.12,2025,1980,2021,2024,Inactive,7
Female,Human Resources,Training and Development Specialist,110870.63,2025,1980,2021,2025,Inactive,3
Female,Human Resources,Training and Development Specialist,5253676.140000002,2025,1980,2021,,Active,131
Female,Human Resources,Workforce Planning Analyst,191512.47,2025,1980,2021,2021,Inactive,5
Female,Human Resources,Workforce Planning Analyst,618717.0800000001,2025,1980,2021,2022,Inactive,15
Female,Human Resources,Workforce Planning Analyst,281814.12,2025,1980,2021,2023,Inactive,7
Female,Human Resources,Workforce Planning Analyst,718937.5299999999,2025,1980,2021,2024,Inactive,18
Female,Human Resources,Workforce Planning Analyst,159398.56,2025,1980,2021,2025,Inactive,4
Female,Human Resources,Workforce Planning Analyst,5417823.42,2025,1980,2021,,Active,136
Female,IT,Backend Developer,161085.89,2025,1980,2021,2021,Inactive,4
Female,IT,Backend Developer,783122.2700000001,2025,1980,2021,2022,Inactive,20
Female,IT,Backend Developer,622836.38,2025,1980,2021,2023,Inactive,16
Female,IT,Backend Developer,733019.3999999998,2025,1980,2021,2024,Inactive,18
Female,IT,Backend Developer,120931.31,2025,1980,2021,2025,Inactive,3
Female,IT,Backend Developer,4400775.730000003,2025,1980,2021,,Active,110
Female,IT,Business Intelligence Analyst,125065.38,2025,1980,2021,2021,Inactive,3
Female,IT,Business Intelligence Analyst,404430.0,2025,1980,2021,2022,Inactive,10
Female,IT,Business Intelligence Analyst,730154.2000000001,2025,1980,2021,2023,Inactive,19
Female,IT,Business Intelligence Analyst,779404.02,2025,1980,2021,2024,Inactive,20
Female,IT,Business Intelligence Analyst,48660.53,2025,1980,2021,2025,Inactive,1
Female,IT,Business Intelligence Analyst,3665616.080000001,2025,1980,2021,,Active,91
Female,IT,Cloud Engineer,79552.56,2025,1980,2021,2021,Inactive,2
Female,IT,Cloud Engineer,570213.26,2025,1980,2021,2022,Inactive,15
Female,IT,Cloud Engineer,561831.5800000001,2025,1980,2021,2023,Inactive,13
Female,IT,Cloud Engineer,584079.6300000001,2025,1980,2021,2024,Inactive,15
Female,IT,Cloud Engineer,111328.98000000001,2025,1980,2021,2025,Inactive,3
Female,IT,Cloud Engineer,4358399.949999999,2025,1980,2021,,Active,112
Female,IT,Database Administrator,83516.07,2025,1980,2021,2021,Inactive,2
Female,IT,Database Administrator,591318.86,2025,1980,2021,2022,Inactive,15
Female,IT,Database Administrator,659942.88,2025,1980,2021,2023,Inactive,17
Female,IT,Database Administrator,729378.0900000001,2025,1980,2021,2024,Inactive,18
Female,IT,Database Administrator,119393.69,2025,1980,2021,2025,Inactive,3
Female,IT,Database Administrator,4839516.48,2025,1980,2021,,Active,120
Female,IT,Data Engineer,195547.24000000002,2025,1980,2021,2021,Inactive,5
Female,IT,Data Engineer,475648.61,2025,1980,2021,2022,Inactive,12
Female,IT,Data Engineer,290434.21,2025,1980,2021,2023,Inactive,7
Female,IT,Data Engineer,663271.7299999999,2025,1980,2021,2024,Inactive,17
Female,IT,Data Engineer,191012.58999999997,2025,1980,2021,2025,Inactive,5
Female,IT,Data Engineer,5617137.530000001,2025,1980,2021,,Active,143
Female,IT,DevOps Engineer,204816.19,2025,1980,2021,2021,Inactive,5
Female,IT,DevOps Engineer,412839.55,2025,1980,2021,2022,Inactive,10
Female,IT,DevOps Engineer,792131.14,2025,1980,2021,2023,Inactive,19
Female,IT,DevOps Engineer,709441.3800000001,2025,1980,2021,2024,Inactive,18
Female,IT,DevOps Engineer,333616.56,2025,1980,2021,2025,Inactive,8
Female,IT,DevOps Engineer,3712271.1300000013,2025,1980,2021,,Active,94
Female,IT,Frontend Developer,37361.22,2025,1980,2021,2021,Inactive,1
Female,IT,Frontend Developer,730677.4600000001,2025,1980,2021,2022,Inactive,18
Female,IT,Frontend Developer,480590.78,2025,1980,2021,2023,Inactive,13
Female,IT,Frontend Developer,641254.0199999999,2025,1980,2021,2024,Inactive,15
Female,IT,Frontend Developer,142056.68,2025,1980,2021,2025,Inactive,3
Female,IT,Frontend Developer,4565606.2,2025,1980,2021,,Active,117
Female,IT,Full Stack Developer,90154.29000000001,2025,1980,2021,2021,Inactive,2
